DENSITY	LENGTH_OF_SEQ	SUBPEAK_LENGTH
0.292806880375293	749	2558
0.141714285714286	124	875
0.18552036199095	205	1105
0.0809628008752735	74	914
0.242002781641168	348	1438
0.218303946263644	260	1191
0.338068181818182	357	1056
0.208012326656394	270	1298
0.109251101321586	124	1135
0.17704280155642	182	1028
0.279323308270677	743	2660
0.271367521367521	381	1404
0.339795918367347	333	980
0.136986301369863	90	657
0.266209804955192	505	1897
0	0	1469
0.287398673544584	390	1357
0.288438617401669	484	1678
0.36687306501548	948	2584
0.150200803212851	187	1245
0.26503164556962	335	1264
0.340384615384615	354	1040
0.241721854304636	292	1208
0	0	963
0.239952718676123	406	1692
0.154492330168006	423	2738
0.314083677077195	533	1697
0.51993620414673	326	627
0.288461538461538	285	988
0.328326180257511	306	932
0.309252217997465	244	789
0.214518760195759	263	1226
0.236494597839136	197	833
0.278772378516624	436	1564
0.337001375515818	245	727
0.261934673366834	417	1592
0.345617529880478	347	1004
0.291861067910835	563	1929
0.169895678092399	228	1342
0.302282254308337	649	2147
0.17153024911032	241	1405
0.333572969086988	464	1391
0.169630642954856	248	1462
0.338386901152213	558	1649
0.223498233215548	253	1132
0.290257445734478	575	1981
0.43063829787234	506	1175
0.320534223706177	576	1797
0.084789644012945	131	1545
0.260366441658631	540	2074
0.241022850924918	443	1838
0.325381679389313	341	1048
0.10952380952381	92	840
0.206635071090047	436	2110
0.370221327967807	736	1988
0	0	976
0.38964241676942	948	2433
0.242335153296934	577	2381
0.0667963683527886	103	1542
0.313793103448276	273	870
0.201651754989677	293	1453
0.196288365453248	275	1401
0.189772727272727	167	880
0.330307262569832	473	1432
0.214444444444444	193	900
0.363251481795089	429	1181
0.235026041666667	361	1536
0.262129380053908	389	1484
0.201857282502444	413	2046
0.26056338028169	555	2130
0.307001795332136	342	1114
0.31700288184438	330	1041
0.144939965694683	169	1166
0.111648678823967	300	2687
0.28369384359401	341	1202
0.368309485956545	695	1887
0.289308176100629	322	1113
0.0689149560117302	94	1364
0.180803571428571	162	896
0	0	1052
0.303561935140883	571	1881
0.364864864864865	351	962
0.346210995542348	233	673
0.222317596566524	259	1165
0.181019332161687	206	1138
0.30721931222956	1349	4391
0.345269909139498	646	1871
0.281615302869288	265	941
0.0815109343936382	41	503
0.217283950617284	176	810
0.267062314540059	630	2359
0.237402015677492	212	893
0.285271317829457	368	1290
0.305102395001736	879	2881
0.333333333333333	307	921
0.177580466148724	320	1802
0.157595450852965	194	1231
0.184810126582278	146	790
0.292397660818713	250	855
0.345724907063197	465	1345
0	0	588
0.319396847155586	466	1459
0.283662477558348	316	1114
0.0948166877370417	150	1582
0.194444444444444	203	1044
0.21531914893617	253	1175
0.187599364069952	118	629
0.333823529411765	454	1360
0.212529738302934	536	2522
0.244514106583072	312	1276
0.26619488296135	489	1837
0.394301470588235	429	1088
0.1922377198302	317	1649
0.245115452930728	276	1126
0.318640955004591	347	1089
0.252991452991453	296	1170
0.0917847025495751	162	1765
0.123011664899258	116	943
0.30489417989418	461	1512
0.400855920114123	281	701
0.275	429	1560
0.266801075268817	397	1488
0.173708920187793	222	1278
0.230315361139369	1132	4915
0.0606060606060606	124	2046
0.369878183831672	334	903
0.245395127748069	413	1683
0.18096357226792	154	851
0.276338514680484	640	2316
0.341133004926108	277	812
0.270391061452514	484	1790
0.386940749697703	320	827
0.0683982683982684	79	1155
0.31625	253	800
0.428571428571429	174	406
0.256230031948882	401	1565
0.192400482509047	319	1658
0.36036036036036	400	1110
0.115473441108545	150	1299
0.346246973365617	286	826
0.414578587699317	364	878
0.183830606352262	191	1039
0.195294117647059	166	850
0.400713436385256	337	841
0.208207604103802	345	1657
0.192139737991266	220	1145
0.278746525145312	1103	3957
0.244588744588745	226	924
0.293083235638921	500	1706
0.160320641282565	160	998
0.238703339882122	486	2036
0.211428571428571	296	1400
0.348158443363447	501	1439
0.231465517241379	537	2320
0.0350515463917526	34	970
0.333503836317136	652	1955
0.194905869324474	352	1806
0.248409775694677	742	2987
0.344507845934379	483	1402
0.355044699872286	278	783
0	0	651
0.29302925989673	681	2324
0.166902404526167	236	1414
0	0	652
0.238251879699248	507	2128
0.407859798194371	768	1883
0.262705798138869	367	1397
0.387903225806452	481	1240
0.329322638146168	739	2244
0.336585365853659	414	1230
0.228360957642726	248	1086
0.245679588977114	526	2141
0.228648285137861	340	1487
0.124845488257108	101	809
0.375446960667461	315	839
0.230518155854753	565	2451
0.375	402	1072
0.371055495103373	341	919
0.238798621368784	485	2031
0.175373134328358	141	804
0.332845290385554	682	2049
0.209552495697074	487	2324
0.403309203722854	390	967
0.269699431356621	332	1231
0.299883313885648	257	857
0.212512413108242	214	1007
0.243278404163053	1122	4612
0.318606627017842	375	1177
0.26980198019802	327	1212
0	0	652
0.24220623501199	404	1668
0.303947368421053	231	760
0.319233311302049	483	1513
0.248864668483197	548	2202
0.283557046979866	169	596
0.225416036308623	149	661
0.360492379835873	615	1706
0.0739074550128535	115	1556
0.338709677419355	588	1736
0.338075313807531	404	1195
0.183098591549296	338	1846
0.230672532998114	367	1591
0.450248756218905	362	804
0.333333333333333	463	1389
0.134128166915052	360	2684
0.294614572333685	558	1894
0.221231766612642	273	1234
0.31435349940688	265	843
0.32191235059761	404	1255
0.293243243243243	434	1480
0.297096556380824	440	1481
0.102824858757062	91	885
0.292279411764706	477	1632
0.278547245306248	905	3249
0.243099787685775	458	1884
0.355535553555356	395	1111
0.314787701317716	430	1366
0.375752364574377	437	1163
0.315401621223287	428	1357
0.26489226869455	418	1578
0.436781609195402	494	1131
0.154471544715447	171	1107
0.442914979757085	547	1235
0.334470989761092	294	879
0.309352517985612	301	973
0.189297124600639	237	1252
0.426610348468849	404	947
0.292613636363636	309	1056
0.380182002022245	376	989
0.141238670694864	187	1324
0.0775510204081633	57	735
0.24654286843145	624	2531
0.176533907427341	164	929
0.246165084002922	337	1369
0.264172335600907	233	882
0.296322999279019	411	1387
0.194050991501416	411	2118
0.381967213114754	233	610
0.319736842105263	243	760
0.341139734582358	437	1281
0.306277056277056	283	924
0.31957671957672	906	2835
0.276825969341749	307	1109
0.211576846307385	212	1002
0.205496564647096	329	1601
0.223863636363636	197	880
0.229041916167665	459	2004
0.323605150214592	377	1165
0.362763915547025	378	1042
0.401219512195122	329	820
0.305529522024367	326	1067
0.235403726708075	379	1610
0.32183908045977	224	696
0.298097251585624	282	946
0.375332741792369	423	1127
0.369878183831672	334	903
0.340579710144928	329	966
0.26865671641791	720	2680
0.346525945470537	394	1137
0.26537216828479	328	1236
0.285880980163361	245	857
0.178846153846154	186	1040
0.128888888888889	232	1800
0.430162810625536	502	1167
0.186170212765957	175	940
0.327287066246057	415	1268
0	0	1009
0.225528582615505	576	2554
0.0185979971387697	13	699
0.2	519	2595
0.19206008583691	358	1864
0.393843725335438	499	1267
0.188567186340015	254	1347
0.172818791946309	618	3576
0.278305963699222	322	1157
0.404109589041096	413	1022
0.177920685959271	166	933
0.274703557312253	973	3542
0.336851363236587	766	2274
0.24206008583691	282	1165
0.236531986531987	843	3564
0.202032277346085	338	1673
0.146576663452266	304	2074
0.286614173228346	182	635
0.340193704600484	281	826
0.241581259150805	495	2049
0.171094580233794	161	941
0.441379310344828	384	870
0.0686486486486487	127	1850
0.261303191489362	393	1504
0.183816183816184	184	1001
0.264294790343075	416	1574
0.366143402630462	863	2357
0.146778042959427	123	838
0.224852071005917	190	845
0.276699029126214	285	1030
0.339896373056995	328	965
0	0	1229
0.259002770083103	187	722
0.414705882352941	282	680
0.154661016949153	146	944
0.263468634686347	357	1355
0.391921397379913	359	916
0.2686230248307	238	886
0.137485311398355	117	851
0.398391812865497	545	1368
0	0	249
0.339924670433145	361	1062
0.230263157894737	245	1064
0.349026708918062	771	2209
0.366621983914209	547	1492
0.304007820136852	311	1023
0.223354958294717	241	1079
0.283926852743022	295	1039
0.19811320754717	168	848
0.205024311183144	759	3702
0.176216216216216	163	925
0.238372093023256	287	1204
0.370044052863436	336	908
0.323189926547744	308	953
0.259036144578313	129	498
0.306052855924979	359	1173
0.281710914454277	573	2034
0.190900098911968	193	1011
0.273939064200218	1007	3676
0.222326454033771	711	3198
0.290053603335319	487	1679
0.373563218390805	260	696
0.261792452830189	333	1272
0.22780269058296	254	1115
0.209388971684054	281	1342
0.274317275237803	894	3259
0.285313376987839	305	1069
0.46234509056244	485	1049
0.234848484848485	217	924
0.43801652892562	583	1331
0.26145366861867	759	2903
0.252614641995173	314	1243
0.440229885057471	383	870
0.451048951048951	387	858
0.282843894899536	183	647
0.294380017841213	330	1121
0.166150670794634	161	969
0.216034271725826	353	1634
0.310344827586207	612	1972
0.33049277510189	892	2699
0	0	1614
0.346599131693198	479	1382
0.199583116206357	383	1919
0.207937584803256	613	2948
0.0493975903614458	41	830
0.384136858475894	494	1286
0.370417193426043	293	791
0.253378378378378	225	888
0.310202205882353	675	2176
0.317904993909866	261	821
0.365189873417722	577	1580
0.387012987012987	447	1155
0.449056603773585	595	1325
0.279516358463727	393	1406
0.487334137515078	404	829
0.279626386456509	479	1713
0.358514724711908	560	1562
0.314720812182741	434	1379
0.15272373540856	157	1028
0.304789550072569	210	689
0.35333631885356	789	2233
0.0599343185550082	73	1218
0.399825021872266	457	1143
0.303030303030303	300	990
0.203614457831325	169	830
0.320155541153597	494	1543
0.299107142857143	268	896
0.252380952380952	265	1050
0.206378986866792	330	1599
0.0707269155206287	72	1018
0.387730061349693	316	815
0.264362850971922	612	2315
0	0	812
0.385169927909372	374	971
0.224907063197026	363	1614
0.363192182410423	223	614
0.438247011952191	330	753
0.378720238095238	509	1344
0.26401630988787	259	981
0.338362068965517	314	928
0.44244105409154	319	721
0.256510416666667	394	1536
0.407911001236094	660	1618
0.345295055821372	433	1254
0.218503937007874	444	2032
0.241595441595442	424	1755
0.199275362318841	275	1380
0.15082482325216	192	1273
0.182363804247461	395	2166
0.318501170960187	272	854
0.237416904083571	250	1053
0.331597222222222	382	1152
0.341796875	700	2048
0.302070645554202	248	821
0.172516359309935	290	1681
0.323090430201932	736	2278
0.194408322496749	299	1538
0.234244283324038	420	1793
0.193243243243243	143	740
0.359245283018868	476	1325
0.281931464174455	181	642
0.27190332326284	270	993
0.262879788639366	398	1514
0.185097294731846	390	2107
0.427622841965471	644	1506
0.19782393669634	200	1011
0.321596244131455	548	1704
0.407968574635241	727	1782
0.335345405767941	500	1491
0.310663764961915	571	1838
0.15166163141994	251	1655
0.293518518518519	634	2160
0.232265446224256	203	874
0.263457884737175	416	1579
0.278855032317636	302	1083
0.313054499366286	494	1578
0.157430730478589	125	794
0.380221653878943	446	1173
0.243829468960359	326	1337
0.370156159629844	640	1729
0.268703241895262	431	1604
0.350515463917526	578	1649
0.0575461454940282	53	921
0.220272904483431	339	1539
0.194180898165718	307	1581
0.202150537634409	188	930
0.256113256113256	597	2331
0.242144177449168	262	1082
0.468030690537084	366	782
0.198864830775699	946	4757
0.203826342899191	277	1359
0.204778156996587	180	879
0.283748361730013	433	1526
0.25293586269196	280	1107
0.116003386960203	274	2362
0.241706161137441	255	1055
0.381320642474717	641	1681
0.356278366111952	471	1322
0.281049562682216	482	1715
0.180543382997371	206	1141
0.408142999006951	411	1007
0.263786764705882	861	3264
0.210930828351836	247	1171
0.34322453016815	347	1011
0.248245614035088	283	1140
0.262167423750811	404	1541
0.261363636363636	207	792
0.264278799612778	273	1033
0.175	189	1080
0.237967914438503	445	1870
0.303296703296703	276	910
0.473924977127173	518	1093
0.23117960877297	390	1687
0.180223285486443	226	1254
0.291782086795937	316	1083
0.15984555984556	207	1295
0.230478589420655	183	794
0.148749451513822	339	2279
0.297297297297297	341	1147
0.433293269230769	721	1664
0.390971039182283	459	1174
0.414881623449831	368	887
0.433695652173913	399	920
0.347624565469293	300	863
0.412406271301977	605	1467
0.193606755126659	321	1658
0.345687811831789	485	1403
0.0651340996168582	102	1566
0.354322305229456	332	937
0.223333333333333	335	1500
0.308699719363892	330	1069
0.140167364016736	134	956
0.234415924567837	895	3818
0.189253731343284	317	1675
0.248881239242685	723	2905
0.37015503875969	573	1548
0.237774030354132	282	1186
0.280031821797932	352	1257
0.25	675	2700
0.121325494388028	227	1871
0.331088664421998	295	891
0.387535816618911	541	1396
0.27580372250423	489	1773
0.368200836820084	352	956
0.219465648854962	115	524
0.236437246963563	292	1235
0.393796992481203	419	1064
0.268862911795962	253	941
0.295313881520778	334	1131
0.305492851768247	406	1329
0.212584269662921	946	4450
0.378378378378378	294	777
0.354080221300138	256	723
0.471204188481675	360	764
0.0636132315521628	75	1179
0.364123159303882	544	1494
0.222222222222222	434	1953
0.338054768649669	358	1059
0.327004219409283	465	1422
0.243600330305533	295	1211
0.0202507232401157	21	1037
0.204338698390483	292	1429
0.392210144927536	433	1104
0.38465250965251	797	2072
0.222918201915991	605	2714
0.243180945063388	633	2603
0.109540636042403	62	566
0.252413793103448	366	1450
0.318349299926308	432	1357
0.33617747440273	394	1172
0.11624649859944	249	2142
0.326468806783767	539	1651
0.304675716440422	404	1326
0.133213321332133	148	1111
0	0	1046
0.25487012987013	314	1232
0.335510204081633	411	1225
0.432258064516129	402	930
0.334589299171063	444	1327
0.262135922330097	270	1030
0.431884057971014	447	1035
0.250608272506083	412	1644
0.172144617912901	419	2434
0.331491712707182	300	905
0.389101745423584	914	2349
0.298329355608592	625	2095
0.163217186271941	623	3817
0.256967670011148	461	1794
0.292870905587669	608	2076
0.364787111622555	317	869
0.163846838824577	368	2246
0.32566168009206	566	1738
0.335844994617869	312	929
0.161654135338346	215	1330
0.234626865671642	393	1675
0.4384765625	449	1024
0.216684155299056	413	1906
0.240645634629494	328	1363
0.24320652173913	179	736
0.197356828193833	224	1135
0.23953488372093	309	1290
0.261584454409567	175	669
0.197616683217478	199	1007
0.225806451612903	238	1054
0.31266846361186	580	1855
0.288947368421053	549	1900
0.0427606901725431	57	1333
0.391304347826087	450	1150
0.383826191913096	636	1657
0.271014492753623	187	690
0.167865707434053	210	1251
0.26908023483366	275	1022
0.298124760811328	779	2613
0.259172521467603	332	1281
0.309252217997465	244	789
0.28735632183908	300	1044
0.200286806883365	419	2092
0.253038674033149	229	905
0	0	1983
0.374631268436578	889	2373
0.360515021459227	504	1398
0.161497326203209	151	935
0.275657336726039	325	1179
0.427001569858713	544	1274
0.323095823095823	526	1628
0.29953488372093	322	1075
0.172286617492097	327	1898
0.35582154515778	327	919
0.173020527859238	236	1364
0.339880444064902	398	1171
0.359338061465721	912	2538
0.180782377516141	476	2633
0.331309627059844	764	2306
0.147198105761642	373	2534
0.406837606837607	476	1170
0.227804542326222	331	1453
0.234072022160665	169	722
0.274091627172196	347	1266
0.237812911725955	361	1518
0.00858369098712446	10	1165
0.257208765859285	223	867
0.270944741532977	304	1122
0.147847278635256	182	1231
0.347727272727273	306	880
0.389773679798826	465	1193
0.28158844765343	312	1108
0.322809786898185	409	1267
0.0097864768683274	11	1124
0.128450106157113	121	942
0.0402429764616553	53	1317
0.319562575941677	526	1646
0.263700488334238	486	1843
0.280602006688963	839	2990
0.224379719525351	208	927
0.281547320981472	2249	7988
0.253701480592237	634	2499
0.292151162790698	201	688
0.311320754716981	330	1060
0.296244784422809	213	719
0.126106194690265	114	904
0.353399433427762	499	1412
0.277777777777778	515	1854
0.344773790951638	663	1923
0.405172413793103	376	928
0.186525892408245	371	1989
0.289877300613497	189	652
0.302780638516993	294	971
0.170673076923077	284	1664
0.213079521031624	694	3257
